asv_id	conf_<0.8	tax1	rank1	conf1	tax2	rank2	conf2	tax3	rank3	conf3	tax4	rank4	conf4	tax5	rank5	conf5	tax6	rank6	conf6	tax7	rank7	conf7	tax8	rank8	conf8
b88ede60670c601cc2bb3b58ddb4a463		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Escherichia	genus	0.77	Escherichia coli	species	0.77
01a98d33c66aa7178ad91e13973b407c		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Escherichia	genus	0.61	Escherichia coli	species	0.6
5520a5205a333fc5c0d8a2936812f5e2		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Escherichia	genus	0.82	Escherichia coli	species	0.82
a6585d1dfdf89be869eb661358867292		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium longum	species	1
95d757308565d6f9636fe7905ed22e03		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	1
212e49457e8de737a83f1bdca599876b		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium breve	species	1
589c388d55ee2f53931836cc9101b826		Root	rootrank	1	Bacteria	superkingdom	1	Bacteroidetes	phylum	1	Bacteroidia	class	1	Bacteroidales	order	1	Tannerellaceae	family	1	Parabacteroides	genus	1	Parabacteroides distasonis	species	1
930e642372959f97b5aa36572afe3bcf		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	0.93	Escherichia	genus	0.34	Escherichia coli	species	0.33
8dac900dafb558ca6333adf04306251b		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Escherichia	genus	0.73	Escherichia coli	species	0.73
95d51701bbd86dec0acf4a28587e4d91		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.79	Shigella flexneri	species	0.7
b8d2507122ceab5a70c200154c52f652		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella variicola	species	1
9e556e03eebc05a555ec9b6f79afb763		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	1
9e2166b6d7810855f72b0442aa2e90a0		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.99	Klebsiella oxytoca	species	0.85
0881b77b98633b44a78369c87962f08c		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Citrobacter	genus	1	Citrobacter portucalensis	species	0.58
7a11012154812521fd21bc5cb784c634		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	0.99	Klebsiella	genus	0.88	Klebsiella oxytoca	species	0.5
51d17e204e0760ccb54557fceb75e08c		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium longum	species	1
8f8a32157467fb1607db5e2f41f3cabd		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	1
9b304965968603fe11af094a63c3e4af		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium breve	species	1
4f958b9083229970fc28500686319bb7		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella variicola	species	0.98
d2c7dae95e4db714a6c618245c4fcf51		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium pseudocatenulatum	species	1
4ca7da8e450ee976bed312c36d7d3774		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.97	Shigella flexneri	species	0.97
937e86d82c7efea6e199f01435a81672		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella oxytoca	species	0.57
630da0f74eb7fe3915c84eaa94cb8c06		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium dentium	species	1
bcacc70af4c99cca9405628d51860eb2		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus salivarius	species	0.89
89fe585fc69b46f1ab09d7e5ebb11403		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.97	Klebsiella oxytoca	species	0.57
8830c95edb47616e228e863863db04f2		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium longum	species	1
98e6fb149e3825d799229e1e5aa433cf		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.38	Shigella dysenteriae	species	0.23
6c85c162fed71c91b5a5193b44b05dbf		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella aerogenes	species	1
a56866a3f6cec62d0fcc2b2b09abf595		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium longum	species	1
02b628fc5bea10a7bff3ce4ea39defa2		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.94	Klebsiella oxytoca	species	0.61
4b71a0868ce85b2b08d0af32991ece82		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.97	Klebsiella grimontii	species	0.95
c2d9df78d732f08b0129d2733d9814e2		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.97	Klebsiella oxytoca	species	0.57
42e72bf93da2cf079918ca4c118b31f4		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
62dcda940163a1bd7d2a3cc7ffab8ee9		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.71	Shigella boydii	species	0.49
42b4bcd1a58f013f879313f9179a53a9		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
f6d6c69eb3ba4354c2e4caa41a9cdf89		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	1
a542809fadabd2c2511740510acc0981		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.43	Shigella boydii	species	0.31
041b7f832c0bb50bd0bab12c7f8a9cb7		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Enterobacter	genus	1	Enterobacter roggenkampii	species	0.99
ae4b2cf829e990b278a4bfc6e2dcaa4a		Root	rootrank	1	Bacteria	superkingdom	1	Bacteroidetes	phylum	1	Bacteroidia	class	1	Bacteroidales	order	1	Bacteroidaceae	family	1	Bacteroides	genus	1	Bacteroides faecis	species	1
9230210ba38c0aea41b7a4e97258a003		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium longum	species	1
02d002def9e158ba16cd91a960a13200		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	0.99	Metakosakonia	genus	0.98	[Kluyvera] intestini	species	0.97
c670a33a1b808722833ad3a119bc54fb		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Atlantibacter	genus	1	Atlantibacter hermannii	species	1
cf6c24f83ea0e40e3880094add3c71e1		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Yersiniaceae	family	1	Serratia	genus	1	Serratia marcescens	species	1
d513e41efd0c1a814791354db3f4ceea		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
ae59a7cf20f33807f26b0bb9dc142ad6		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium breve	species	0.99
0e763f6f019350625b4e330948bb0154		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Enterobacter	genus	1	Enterobacter kobei	species	0.94
025c517a5ad48252666f0c11cf8d232a		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Escherichia	genus	0.81	Escherichia coli	species	0.81
8c748ef8b3cf31540058ae03a7e5fd15		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Raoultella	genus	1	Raoultella planticola	species	1
66906547faa0d3dbb3072338d0180723		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium adolescentis	species	1
fdddc0c6c71e910c6e4485482eb7920a		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium breve	species	1
013cddeef7679fc9a8716b299ee55b5b		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	0.95
56ccff702c1457df9410df82a6b7638b		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Negativicutes	class	1	Veillonellales	order	1	Veillonellaceae	family	1	Megasphaera	genus	1	Megasphaera micronuciformis	species	1
0998b73a603594162a66f0a9ab36c6ad		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
5cbbd5d2d12053a2ca8d8ae6b5363ec3		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus salivarius	species	1
6b86b9ff725dbf40b754b9e8c41e1b26		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	0.96	Enterobacter	genus	0.64	Enterobacter cloacae	species	0.36
4d8dffca42d70b0f68d7ab4f5f712ae7		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
7bf450c14f646b0822d5c618a4982496		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Citrobacter	genus	0.99	Citrobacter portucalensis	species	0.83
d57d2156be507d05fd4a0b7d18458bca		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
db1bc8f65904777c7cff20fc2f3b9419		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Enterobacter	genus	0.99	Enterobacter cloacae	species	0.89
349244a9ec19c6d1faf777ab35805d64		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.98	Klebsiella oxytoca	species	0.64
7570ce17105a587f9702a190771086e2		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium bifidum	species	1
450f659bb54f9d36c01c2898b8b00499		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Leclercia	genus	0.98	Leclercia adecarboxylata	species	0.98
fecd6b7fd0c76ad7fc1e6f70f605cbb8		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus infantis	species	0.71
54e2d6adbb82f318a053c54c9c961cca		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus salivarius	species	1
aa8641ab4e8c8f815b910ea6cd65f20f		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.75	Shigella flexneri	species	0.73
cce2c6eb7586f874e6c789215e75c62e		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Micrococcales	order	1	Micrococcaceae	family	1	Rothia	genus	1	Rothia mucilaginosa	species	1
08c71fd75de345758ac887618833fd2e		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium breve	species	1
6e3ea9518028a4cc575f8e04bf002bfc		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	1
efae6eabb3f0a2a50ab9561ff0ddc927		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
4a3887a361f130eb93c0194f5378638b		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	0.97	Klebsiella oxytoca	species	0.76
52a9e3ae0a4dfdf4804b915efe13b07e		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Morganellaceae	family	1	Morganella	genus	1	Morganella morganii	species	1
5b584fa946a0ed91e498770cc9f2ceb2		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	0.99	Klebsiella	genus	0.9	Klebsiella oxytoca	species	0.54
16be9f10dd5f12e323c573d266bc093a		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Clostridia	class	1	Eubacteriales	order	1	Lachnospiraceae	family	1	Enterocloster	genus	1	Enterocloster bolteae	species	1
6b4c87405ba01d1c59b2916de2b54a0d		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Micrococcales	order	1	Micrococcaceae	family	1	Rothia	genus	1	Rothia mucilaginosa	species	1
1f8c68f018c13f5602881e3e5de9e2be		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Pluralibacter	genus	1	Pluralibacter gergoviae	species	1
ec88eb703d609167c6a7d2a07a027eef		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Micrococcales	order	1	Micrococcaceae	family	1	Rothia	genus	1	Rothia mucilaginosa	species	1
49a45a1d90c12601a23aa9c4a4e3fa42		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	0.51
e2e03f27f92964da173274723d40263a		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Shigella	genus	0.62	Shigella sonnei	species	0.58
1741cfb8064cbbcffda3e4588cb7af88		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Yersiniaceae	family	1	Serratia	genus	1	Serratia liquefaciens	species	0.64
41f05ff7e922e4ce167eabb53b141ba7		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Citrobacter	genus	1	Citrobacter koseri	species	1
965357940116cd443f7d8289e1371312		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
6d11177f132af14ad3f71a95679d4bd2		Root	rootrank	1	Bacteria	superkingdom	1	Bacteroidetes	phylum	1	Bacteroidia	class	1	Bacteroidales	order	1	Bacteroidaceae	family	1	Bacteroides	genus	1	Bacteroides uniformis	species	1
369fc7fb9eeb79974c6aeeaf885d5ef5		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
45286deb4a2569e2bbcb63b016ccfa5f		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Leclercia	genus	0.98	Leclercia adecarboxylata	species	0.98
70528c8fd4f34ba0d870811c22329a37		Root	rootrank	1	Bacteria	superkingdom	1	Bacteroidetes	phylum	1	Bacteroidia	class	1	Bacteroidales	order	1	Bacteroidaceae	family	1	Phocaeicola	genus	1	Phocaeicola vulgatus	species	1
15bd6ce5531c6d170a56f4811d3aaadf		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Enterobacter	genus	1	Enterobacter hormaechei	species	0.65
786987f5724fcb25b4295259cf4009f2		Root	rootrank	1	Bacteria	superkingdom	1	Bacteroidetes	phylum	1	Bacteroidia	class	1	Bacteroidales	order	1	Tannerellaceae	family	1	Parabacteroides	genus	1	Parabacteroides distasonis	species	1
fb0101fce8a2be1573378d390cb88abd		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Lactobacillaceae	family	1	Lactobacillus	genus	1	Lactobacillus paragasseri	species	0.91
a760decc2cffe5c2aecdf1ecad99648a		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium breve	species	0.99
75cf6a8c8fe546455eb6ea78650cebc2		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Enterobacter	genus	1	Enterobacter asburiae	species	0.51
2a679217592fbb394114258eeb199aa1		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	0.98
f64918c83d559d33d80ceecdd70026d4		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Actinomycetales	order	1	Actinomycetaceae	family	1	Winkia	genus	1	Winkia neuii	species	1
9024a1a9688270e19289e92eb1d7a505		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Cronobacter	genus	1	Cronobacter sakazakii	species	0.96
f1f93de235a2654fb542fd2e8332fa76		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium catenulatum	species	0.82
ab4b2876abb6039bd82fde9a628c18d5		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Klebsiella	genus	1	Klebsiella pneumoniae	species	1
c6e9e8fe9ffa66d31d0be1d43b831ce3		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
f0de15053684ad62c2b901bf2dd4c4df		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium longum	species	0.98
1799b9978ce92f7f37cbbe8a7ef0fc17		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Micrococcales	order	1	Micrococcaceae	family	1	Rothia	genus	1	Rothia mucilaginosa	species	1
fa3bcf72e195d6dc659fca87bddcc2ca		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
8410a06c85a70176714a3cc13176a804		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
73b1fba44af9d956f7757e4a72122408		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Bacilli	class	1	Lactobacillales	order	1	Streptococcaceae	family	1	Streptococcus	genus	1	Streptococcus parasanguinis	species	1
b45ebf6b0b7e7b3ed73873b7ef126373		Root	rootrank	1	Bacteria	superkingdom	1	Bacteroidetes	phylum	1	Bacteroidia	class	1	Bacteroidales	order	1	Bacteroidaceae	family	1	Phocaeicola	genus	1	Phocaeicola dorei	species	0.84
596308cddc3b473d84681bfc92a3754a		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	0.97	Escherichia	genus	0.62	Escherichia fergusonii	species	0.19
43371c213ec907eccafca630ba295680		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Bifidobacteriales	order	1	Bifidobacteriaceae	family	1	Bifidobacterium	genus	1	Bifidobacterium catenulatum	species	0.82
5542dd89790e1410fceedf522f579a9b		Root	rootrank	1	Bacteria	superkingdom	1	Actinobacteria	phylum	1	Actinomycetia	class	1	Micrococcales	order	1	Micrococcaceae	family	1	Rothia	genus	1	Rothia mucilaginosa	species	1
1f77ed560f517736ed72f3ba10f398df		Root	rootrank	1	Bacteria	superkingdom	1	Proteobacteria	phylum	1	Gammaproteobacteria	class	1	Enterobacterales	order	1	Enterobacteriaceae	family	1	Escherichia	genus	0.87	Escherichia coli	species	0.82
eab06374095bc3f4588f2f4c7ed20c31		Root	rootrank	1	Bacteria	superkingdom	1	Firmicutes	phylum	1	Clostridia	class	1	Eubacteriales	order	1	Clostridiaceae	family	1	Hungatella	genus	1	Hungatella hathewayi	species	1
